,customerid,birthdate,bank_account_type,bank_name_clients_Access Bank,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
3550,8a858edd5aa92207015aa9221ce30007,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,8a858f295c8d307f015c9897ad450f86,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3552,8a858e135c7e2eec015c813211a96674,33,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3553,8a858e135cb22031015cbc509ff86d8f,40,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3554,8a858faa56dffac60156f70874ef1dfd,31,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3555,8a858ed1594a282f01594a4d14f50a58,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3556,8a858f1e5cc4bc81015cc52a8b01416f,42,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3557,8a858f475be98d5f015bebddca3c5216,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,8a858f9f5bd99987015be6ee3a4317c5,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3559,8a858edb5bd936e4015be394167c4698,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3560,8a858e0f5c45466f015c546652e81026,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3561,8a858e885c63d379015c6c93c57d5273,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3562,8a858fbd5cd6054a015cd8f744c0531d,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,8a858f6c5b5cff3d015b5d08e3110cd6,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3564,8a858e675c3fe0a1015c417e73085191,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,8a858f885aeb097f015aeb7643ca53f3,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3566,8a858eb65c3b3074015c44572e8e1e23,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3567,8a858f375b493337015b4943d3aa1027,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3568,8a858f305cb1ec4e015cb5127be3452a,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,8a858f8d56e0c3a70156fa3aa92e0b00,24,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3570,8a858f68588604400158968766d72335,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3571,8a858fc15b68ba6a015b7803816a6145,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3572,8a858fab5cd5e1a7015cd8dccafc5f05,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,8a858f455c59c478015c5a0915f22764,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3574,8a858f7c59ab662b0159abe159a14a59,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3575,8a8189f9526ad7de015280bef19d5811,26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3576,8a858ea75b1fd476015b205480bd6adc,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3577,8a858f2e5c699f3a015c749e4d090695,30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3578,8a858f665d5b785d015d5f68ed617390,46,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3579,8a858e4b5a94ae68015a99e158082f22,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,8a858ec75bfd77c4015c03059d72473f,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3581,8a858f265c1c393e015c20a051d858b0,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3582,8a858ec35a428dcc015a460e4bbe2929,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3583,8a858f5d5929e0fd015930a90a110ef4,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,8a8588fd53c244bc0153c7d786e9171d,33,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3585,8a858eec5d4232a5015d4fbcfe6414ea,32,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3586,8a85898a53bc15600153cac0a9e906a3,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3587,8a858f6e5a951fc2015a9e1a76993ed7,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3588,8a858fe5569398920156b6f3848b4b76,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3589,8a858efb54ccb4820154cd9a41672ee0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3590,8a858e985ccb51e8015ccbeabb873fae,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3591,8a858eb554d4ccaf0154df9262ec4376,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3592,8a858fc95ce99dd6015cee5236477069,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3593,8a8588f853b1b2d40153b2bb48d41263,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3594,8a858ee45b39aa80015b3d2c44840c87,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3595,8a858f845d13beed015d167bbf1802b2,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,8a858e955cf51403015cf8234be27d07,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3597,8a858fd85507735701550d82f1b723ff,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,8a858fd05bfd7d3c015bfdcdd8e223da,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,8a2ad9ce4c453e06014c4b3175e52407,44,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3600,8a85893d53f104eb0154055224bd3220,27,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3601,8a858f7d5cf9aef9015d0bcf7158560d,43,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3602,8a858f045bab240c015baf9f84ab6e67,40,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3603,8a858ec65cf4605b015cf4ed88665334,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3604,8a858e235be813f6015be9ec4cdf2666,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3605,8a858f995d32ae84015d3539f6585536,38,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3606,8a858eb75c21a2b9015c3411a0cc281b,45,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3607,8a858e905d41e83b015d487d09274ec7,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3608,8a858f1a5bd828f9015bd85e04b824f8,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3609,8a858e5856b7840c0156bcc7ca5f1618,28,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,8a858f365668e43901566e36f0ed06d3,23,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3611,8a858eb85cef9327015cefb8167a1dfe,34,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,8a858ed25ba09f98015ba9a3696f65db,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3613,8a858f005c59e532015c5a89b8405010,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3614,8a8589595384a85301539875d3d51e79,24,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,8a858e94580afa79015829ebf4d974d1,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,8a858e655cd0642d015cd4649feb50cb,26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3617,8a858f285c44747f015c4504a17c58cd,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3618,8a858eef5554890501555868a7475f44,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3619,8a858eb85c5f0e01015c6347b13d5981,43,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3620,8a858e3e5922ba4301592d167a8d19b7,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3621,8a858f615623747d01562c548649609d,26,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3622,8a858ea555d9e6020155f60b676343b3,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3623,8a8588dd54be35520154c05cbe9759e5,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3624,8a858e205c21d53a015c24b30b8c2f39,32,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3625,8a858f685a384e25015a39302e0d48a9,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3626,8a85893d53f104eb015409e83f5b166a,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3627,8a858f975c4582c4015c460343bc3883,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3628,8a858e6d58b0cc520158b12136e119c8,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3629,8a858fb759878fc90159879cddf605ef,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3630,8a858fca5c35df2c015c3700113b4c9d,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3631,8a858f5f5b39bb0c015b3a38ded96c67,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3632,8a858eb05d2d1297015d317c118f380e,54,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3633,8a858f625d611181015d648a6bed41c8,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3634,8a858e435bedeb4f015bee72a6153764,24,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,8a858fce5c360eb7015c39ab64e83dd8,55,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3636,8a858ee25b34d796015b38a410286d92,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3637,8a858ee55cb156e6015cb4b3c2271dc0,34,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3638,8a858f8d56e0c3a70156e40f165d6f7b,34,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3639,8a858fd458639fcc015864dcf2b55285,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3640,8a858fab5cd5e1a7015ce4f4759405e8,51,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3641,8a858e525cac859d015caee19f745160,28,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3642,8a858ee755a0c84a0155c0c075543408,34,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3643,8a858ee45a1e6afb015a1fb42e13541f,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3644,8a858e705b3a03c7015b3ccbeba01c10,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3645,8a858eed5756fb0e015758826c1076d8,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3646,8a858e955add2971015ae7ef19787097,29,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,8a858f095c3b2c30015c3cb53f584d24,56,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,8a858f7e5c213ef4015c258219290f35,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3649,8a858edf5c69a538015c77f4b872748b,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3650,8a858f7057b918e40157d465d8725583,28,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3651,8a858fb557330de10157375c12ec1bff,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3652,8a858f7e5c213ef4015c2520556801c1,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3653,8a858e6d5b252065015b29d353784928,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3654,8a85891e53ad0e6b0153b02de6592330,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3655,8a858e4e5b33db76015b33ebabde13b5,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3656,8a858ff45ca0ec96015ca173a34046a4,32,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3657,8a858efd5ca70688015ca7ead745627c,30,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3658,8a858f0056b7cf8e0156c0b3f1323b0d,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3659,8a858e9059ff9e79015a020e58724c2e,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3660,8a85888c54be35040154c4d992b40fbe,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,8a858fca5c35df2c015c38d68d546e8e,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3662,8a858e875c63d395015c73ab361a141b,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3663,8a858ed45becf685015bed6fceb6498b,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3664,8a858f9158aff6a30158b5f2ff887585,44,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3665,8a858f665cf43442015cf4504cd91679,46,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3666,8a858e9d5bfd7037015bfd9fe4ec0ed7,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3667,8a858e51584a1fc701584a20d4560048,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3668,8a858f1a5ccb60ae015ccf6a6a127aa3,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3669,8a858e765507208301550ad47dbd0a73,41,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3670,8a858eb75c21a2b9015c2aff4a5f448a,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3671,8a858ffb5b350b52015b385bb95d3a28,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3672,8a858e455c1bf763015c1c05a746088b,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3673,8a858f78550ba104015514abf59e56b3,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3674,8a858f975c4582c4015c509c73f62489,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3675,8a858fa1590804320159088fd2fa1824,40,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3676,8a858fe75b48bd45015b48bea120024a,29,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3677,8a858f225bfdb280015c0742b3c63016,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3678,8a858fbc594a495c01594a5d40b0035c,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3679,8a858ff9580b881201580bac5a811068,26,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3680,8a858f585bfd6341015c024bcc5369b1,32,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3681,8a858f685886044001588b8117fc6188,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3682,8a858f5e599783c001599c3cf3c00419,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3683,8a858fd35b3ec939015b3ee758bd2cca,26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3684,8a85889853f0fbaa0154073e85277d85,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3685,8a858e0159f57d2c0159f981d9044ac8,34,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3686,8a858f185b390ca6015b3911a4b90979,53,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3687,8a858f965bb63a25015bbc7b99e70180,26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,8a858e9b562dc74801562f4b84e3106d,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3689,8a858e785c8d9167015c92299ef81a09,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3690,8a858fee5d1878f4015d1884ac060cde,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3691,8a1a1e7e4f707f8b014f797718316cad,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3692,8a858ef258d4a48b0158e998c5794c1c,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3693,8a858f385b34d285015b351d132b3ae8,51,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3694,8a858f2c58dc6e680158ddc5674b32d7,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3695,8a858f255cb1710a015cc098df8b7fce,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3696,8a858f4f552ae10101552bbe69264046,35,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3697,8a858f365b2547f3015b2b5c729d5724,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3698,8a858ff35c63d750015c65b799943098,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3699,8a858f615578136301557e762f974b9f,25,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3700,8a858f5e5bedf32a015bee35cb9622df,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3701,8a858fab5cd5e1a7015cdeddd8590ea3,46,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3702,8a858e345be813ea015beb1a5dcc2a2b,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3703,8a858fea5b8c314d015b8d51dc2d7d31,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3704,8a858fcf5b39c3ba015b3baf14b64c62,33,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3705,8a858e2155defefd0155df432f691e33,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3706,8a858f275c451af5015c4e29f5373134,35,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3707,8a858f725b49c0c0015b525cb85f0552,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3708,8a858899538ddb8e01539adc8fa174ee,27,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3709,8a858ff85b339568015b33e96b393bff,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3710,8a858e165ad25487015ad6eb97ee2fbe,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3711,8a858e685c217d36015c22d730c532f0,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3712,8a858e6f5668e01701566fdae56a620c,39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3713,8a858f475c11bc72015c11f34af81f66,28,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3714,8a858ec85a8530ec015a8535b0e3029a,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,8a858ee55cb156e6015cbb9fb27c2ad1,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3716,8a858f375b493337015b4b87fd557c4f,35,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3717,8a858f5f5b39bb0c015b3a2c2e0666e5,38,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3718,8a858f6e5a951fc2015a9b293e631f3d,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3719,8a858f2a5b3f2121015b404cbaab09da,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3720,8a858f8d56e0c3a70156fe8e28c92bae,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3721,8a858fd95c3b5bca015c40f1b1a005ec,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3722,8a858ff455a09f5a0155bb3d7ced7fe8,24,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3723,8a76e7d443e6e97c0143ed0a13cb4f61,44,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3724,8a858eb4588604f701589b8ee6830979,41,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3725,8a858e625c8d993a015c9d5faeb40644,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3726,8a858f055c831d5b015c864e7426076e,35,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,8a858fa05908043801590d3c3a4e6f83,41,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3728,8a858f605b911d60015b9c7ded557f4b,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3729,8a858fee57005c96015703ab6c02708e,36,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3730,8a858e255b910db1015b9762d6b73292,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3731,8a858ff55b444a8c015b4755aa3236bf,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732,8a858ee758a4dfbc0158b0eba61a2541,27,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733,8a858e69566ae5b801568db4c5892cb6,37,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3734,8a858f1e5add5268015ade70d6e220fa,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735,8a858e215afc0662015affe525c27d00,36,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3736,8a858ee755a0c84a0155bfe660ea0bcc,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3737,8a858fbd5cd6054a015cda2e86250976,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3738,8a8589a453bc422d0153c724edd84327,26,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3739,8a858ffd5c8d343d015c979e2c33038e,43,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3740,8a858fb557330de101573d9e848a6536,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3741,8a85898a53bc15600153c7b188b67a9e,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3742,8a858e6c5c88d145015c97d3d7401cc4,53,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3743,8a858e375b642efc015b660e6d034263,31,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3744,8a858e5b5bd99460015bd9ffce041c51,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3745,8a858e615c832be8015c87cc64661017,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3746,8a858e475c1c2ea7015c204c71df404c,26,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3747,8a858fee5863a04901586cb3f8b5798a,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3748,8a858ff25c8250c1015c8290987c2be5,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3749,8a858ee85c7da7c5015c7e197b7d3b74,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,8a858f725b49c0c0015b52a5f20b0ecd,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3751,8a858f305c8dd672015c97fcd16d5846,28,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3752,8a858fd75bb62bbe015bc52a13c36f6c,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3753,8a85880353acff880153b9993fe358d9,30,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,8a858eda552adcc201555d90a72d7a22,34,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3755,8a858f965c6950da015c7825e09e6801,38,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3756,8a858ee45b39aa80015b3ae1004602fa,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3757,8a858f2b5bf35819015bf4754ed45734,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3758,8a858e245c58e0d6015c594f0b5c278e,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3759,8a858e935cedfe55015cee71530e4d2c,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3760,8a858eda5c8863ff015c9e0131d10bbd,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,8a858fe758dc437a0159029c13e9186c,34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3762,8a858e245c214660015c216f62010d6e,43,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3763,8a858e3c5853733801586a30c5c04575,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
