,customerid,systemloanid,loannumber,loanamount,totaldue,termdays,good_bad_flag
3169,8a858eba5c884d2a015c8bea59385157,301965167,3,20000.0,24500.0,30,Good
3170,8a858ec555f82a230155f92ff37d0b31,301977829,12,50000.0,52500.0,30,Good
3171,8a858ed45bc9a645015bc9d3ef6f1184,301963159,4,20000.0,24500.0,30,Good
3172,8a858eda552adcc20155538395171da2,301964734,10,40000.0,48000.0,60,Good
3173,8a858ee05bcdea36015bcdffdd2e0a33,301993890,3,10000.0,13000.0,30,Good
3174,8a858ee758b4c54a0158d3914a3840b8,301995278,7,10000.0,13000.0,30,Good
3175,8a858ef45bcf0c76015bcf1a864d0462,301981134,7,30000.0,34500.0,30,Good
3176,8a858f01589b6f8e01589bf33ffc492f,301992295,5,10000.0,11500.0,15,Good
3177,8a858e785c8d9167015c95a0bee46469,301977473,2,10000.0,13000.0,30,Good
3178,8a858e885b68546c015b757f4a705633,301964499,7,30000.0,34500.0,30,Bad
3179,8a858e8e5ca1f1a8015ca61b2fca6f31,301979434,3,10000.0,13000.0,30,Good
3180,8a858e985ccb51e8015ccb62ac37072a,302000634,3,10000.0,11500.0,15,Good
3181,8a858ea35b62a3e1015b62d3ec90281b,301983448,3,10000.0,11500.0,15,Bad
3182,8a858ea75b1fd476015b205480bd6adc,301970216,4,10000.0,13000.0,30,Good
3183,8a858eaf5b617c94015b6194555e10a2,301974831,2,10000.0,13000.0,30,Good
3184,8a858eba5591bf2801559684235d225f,301978066,6,10000.0,11125.0,15,Good
3185,8a858ebd5b254c8b015b2a8321e316b1,301977604,7,30000.0,34500.0,30,Bad
3186,8a858ece5862630201586465cc5f32eb,301972003,17,50000.0,52500.0,30,Good
3187,8a858edb5a70bfe0015a760bb8e321a1,301972036,6,30000.0,34500.0,30,Good
3188,8a858ee0560bc0770156222d2ade524c,301961422,5,20000.0,24500.0,30,Good
3189,8a858ee65be8d42d015beb69b0bc72aa,301977381,2,10000.0,13000.0,30,Good
3190,8a858ef25c8393f8015c83e086201108,301994886,2,10000.0,13000.0,30,Good
3191,8a858ef85cf9e152015d00323c5f540e,302003220,2,10000.0,13000.0,30,Good
3192,8a858f0455d9feaf0155e4f43181412f,301984228,8,30000.0,34500.0,30,Good
3193,8a858f1b5a601b5a015a609f5b984127,301971188,5,30000.0,34500.0,30,Good
3194,8a858f24584470a0015850703b290278,301960786,6,10000.0,13000.0,30,Good
3195,8a858f305c8dd672015c92b0711a3333,301978946,2,10000.0,11500.0,15,Good
3196,8a858f335c8d9723015c92c676494cd9,301994903,2,10000.0,11500.0,15,Good
3197,8a858f365c83961c015c8712fd380b89,301968101,2,10000.0,13000.0,30,Good
3198,8a858f475bceed0d015bd01e3dcf6d95,301999337,4,20000.0,24500.0,30,Good
3199,8a858f4d59f551120159f86e27d740bd,301972818,8,30000.0,34500.0,30,Good
3200,8a858f5b5a4d538e015a501ba52552ea,301996375,6,30000.0,39000.0,60,Good
3201,8a858f615623747d01562c548649609d,301969931,2,10000.0,13000.0,30,Bad
3202,8a858f6f5b3f095b015b40f2cd163744,301978651,6,20000.0,22250.0,15,Good
3203,8a858f735c7cfc3c015c7d63275c4511,302001736,3,10000.0,11500.0,15,Good
3204,8a858f7d5a53db95015a5a093673725a,302000221,5,20000.0,22250.0,15,Good
3205,8a858f8a558227f20155915162bd53e0,302001651,6,10000.0,13000.0,30,Bad
3206,8a858f965a60fcd2015a61557a7f4325,301968324,6,10000.0,11125.0,15,Good
3207,8a858f97594ab63d0159654a74ff2b9c,301981855,5,20000.0,24500.0,30,Good
3208,8a858f9f5679951a015692c661784bb8,301976612,5,10000.0,13000.0,30,Bad
3209,8a858fa154e2912f0154fd34e31275c1,302001157,15,40000.0,44000.0,30,Good
3210,8a858fa45bd95e9a015be40e410c1ad4,301971619,3,10000.0,13000.0,30,Good
3211,8a858fab5b9105dc015ba13ec2a57a0a,301978863,4,20000.0,24500.0,30,Good
3212,8a858faf5a28ca05015a2952bc3f2e86,301959452,5,20000.0,24500.0,30,Good
3213,8a858fb95b5d059d015b5d11da5d1013,301990984,7,30000.0,34500.0,30,Good
3214,8a858fc55b00e79e015b022a1350012b,302003446,2,10000.0,13000.0,30,Good
3215,8a858fd05bfd7d3c015c0c5d3e482a95,301968828,2,10000.0,13000.0,30,Good
3216,8a858fd75bc96a6f015bcd5861d93185,301962648,3,10000.0,13000.0,30,Good
3217,8a858fde56eb02280156eb911f1e3872,301983597,8,30000.0,39000.0,60,Good
3218,8a858fe7568ed7420156920bff565cc7,301976025,2,10000.0,13000.0,30,Good
3219,8a858fea5b391cd7015b393b0fa72a93,301995009,6,20000.0,24500.0,30,Good
3220,8a858ff25c8250c1015c8290987c2be5,301996468,3,10000.0,11500.0,15,Good
3221,8a858fff5a28d297015a2bc47db84f33,301993205,3,10000.0,13000.0,30,Good
3222,8a858e135cb22031015cbf92f3be3c16,301986256,2,10000.0,13000.0,30,Bad
3223,8a858e5357d823010157ddcb238e0d02,301972423,4,10000.0,13000.0,30,Bad
3224,8a858eac5c451942015c53f18acd04c7,301973388,2,10000.0,13000.0,30,Bad
3225,8a858ef85cf9e152015cfa4236fd2670,301989377,2,10000.0,11500.0,15,Bad
3226,8a858f445a4c929e015a4ca09cf50f44,301997122,8,30000.0,39000.0,60,Bad
3227,8a858f9f5bd99987015be35f3b5730fe,301979105,3,10000.0,13000.0,30,Bad
3228,8a858fe75be82695015be84134cd19b8,301999032,3,10000.0,11500.0,15,Bad
3229,8a858f0656b7820c0156c3a11ccf195f,301999026,2,10000.0,13000.0,30,Good
3230,8a858f0f5bfd79d2015c008a8cba6830,301985988,2,10000.0,13000.0,30,Good
3231,8a858f1955b1c4df0155ce9b2e35046b,301984391,2,10000.0,13000.0,30,Good
3232,8a858f1f586c8fc8015870ffe8e17424,301972142,10,30000.0,39000.0,60,Bad
3233,8a858f2756cec0a30156e00f8a36011f,301975590,8,20000.0,24500.0,30,Good
3234,8a858f305c8dd672015c96fb28632be3,301970505,2,10000.0,13000.0,30,Good
3235,8a858f375b493337015b56fbe1c0738e,301968229,3,10000.0,13000.0,30,Good
3236,8a858f475c7ea023015c7f69842720ee,301978208,2,10000.0,13000.0,30,Good
3237,8a858f585bfd6341015c024bcc5369b1,301966967,2,10000.0,13000.0,30,Bad
3238,8a858f625d611181015d648a6bed41c8,302003267,2,10000.0,11500.0,15,Good
3239,8a858f6d5bfcd8a2015bfcf70b4213bc,301972801,4,20000.0,22250.0,15,Good
3240,8a858f78550ba1040155110cdacd015f,301987774,6,20000.0,22250.0,15,Good
3241,8a858f9158aff6a30158b4c1f2b60833,302002822,4,10000.0,13000.0,30,Good
3242,8a858f975c4582c4015c4c1136fc47fa,301964955,3,10000.0,13000.0,30,Good
3243,8a858fa154e2912f0154f16a80f32556,301977483,7,30000.0,34500.0,30,Good
3244,8a858fa3552ae11201552fce5df04e1a,301987134,12,40000.0,44000.0,30,Good
3245,8a858fa95c695f85015c6beb3279647b,301988102,3,10000.0,11500.0,15,Good
3246,8a858fad5ccb633e015ccbeb05ae2d2c,301989390,2,10000.0,11500.0,15,Good
3247,8a858fb45583686f01558c5f9c364ac1,301990551,8,20000.0,24500.0,30,Good
3248,8a858fc25baeeeff015baf446e843009,301977589,4,20000.0,24500.0,30,Good
3249,8a858fcb5ca240f7015ca5f72d8c6357,301966237,2,10000.0,13000.0,30,Good
3250,8a858fd3552c7562015559cb371f4c8c,301965883,13,30000.0,39000.0,60,Good
3251,8a858fd75bb62bbe015bc8ac68616fb2,301959762,2,10000.0,13000.0,30,Bad
3252,8a858fdc5c118fd3015c11a211e108b7,301961896,3,20000.0,24500.0,30,Good
3253,8a858fea5cc644ae015cca478da95f5d,301992178,2,10000.0,13000.0,30,Good
3254,8a858ff455a09f5a0155b9fdcfca7f3f,301974612,2,10000.0,11500.0,15,Bad
3255,8a858ffc5baffa85015bb24ddafb60a9,301964253,3,10000.0,13000.0,30,Good
3256,8a858e475c127bce015c15e434622bde,301975900,3,10000.0,13000.0,30,Bad
3257,8a858eb4588604f70158887278a80aae,301965412,9,20000.0,24500.0,30,Bad
3258,8a858f105a4ed440015a5ba5ab1f3ca0,301967450,3,10000.0,11500.0,15,Bad
3259,8a858f605b57bf87015b57c86caa042f,301960836,3,10000.0,13000.0,30,Bad
3260,8a858fab5cd5e1a7015ce60347f43f55,301996248,2,10000.0,13000.0,30,Bad
3261,8a858ff05b1ac77f015b1b0ea58735c2,301978871,4,10000.0,13000.0,30,Bad
3262,8a5cfa8345d40fb80145dc328532397a,301974306,6,10000.0,11000.0,30,Good
3263,8a858899538ddb8e01539eccc3c375fe,301995343,13,40000.0,48000.0,60,Good
3264,8a8588f35451808f01547b8e92ec220d,301968134,2,10000.0,13000.0,30,Bad
3265,8a8589045384bd83015399ab579042b9,301976288,2,10000.0,13000.0,30,Good
3266,8a8589d754a05c0a0154a48518666580,301981095,3,10000.0,13000.0,30,Good
3267,8a858e045b495c30015b497a0e1d0e09,301986932,6,20000.0,24500.0,30,Good
3268,8a858e0b5d1d8104015d1da5234b0e90,301996657,2,10000.0,13000.0,30,Good
3269,8a858e165b90faf9015b973923842ae9,301966470,4,20000.0,24500.0,30,Bad
3270,8a858e225a28c713015a2ce31a9e0dc8,301978321,6,15000.0,16125.0,15,Good
3271,8a858e2d5aebef07015aec2e96e372c8,301964762,8,20000.0,23000.0,30,Good
3272,8a858e36590808e301592ae6ca1a0f3b,302000787,8,30000.0,34500.0,30,Good
3273,8a858e445d31e47a015d3213da101e6e,302001608,2,10000.0,11500.0,15,Good
3274,8a858e4b5cb1e4d7015cbb9cbacf67e3,301997188,2,10000.0,13000.0,30,Good
3275,8a858e5856b7840c0156c298b5d35422,301993632,19,50000.0,55000.0,60,Good
3276,8a858e615c832be8015c86c6e7481967,301970547,2,10000.0,11500.0,15,Good
3277,8a858e64590ae20001591534eb0647ec,301964707,3,10000.0,13000.0,30,Bad
3278,8a858e69566ae5b801566c40bb294259,301969959,13,50000.0,52500.0,30,Good
3279,8a858e6d5b252065015b2acdc061657c,301958584,4,10000.0,13000.0,30,Good
3280,8a858e705cb15527015cbf20a8da20aa,301992158,2,10000.0,13000.0,30,Good
3281,8a858e785c8d9167015c97ca7fbe2c0c,301999018,3,10000.0,13000.0,30,Bad
3282,8a858e875c63d395015c65308d640c0f,301981405,2,10000.0,13000.0,30,Bad
3283,8a858e945bfdb9e7015c0ccf952b0d3e,301969453,3,10000.0,13000.0,30,Bad
3284,8a858ea4582fcdc80158338316a258e3,301992692,10,30000.0,34500.0,30,Good
3285,8a858eac5c451942015c54fdbff96c8b,301966808,2,10000.0,13000.0,30,Good
3286,8a858eba5b681df4015b75ab13016a89,301970846,4,15000.0,18375.0,30,Good
3287,8a858fd55577e87601558336f0793396,301968352,9,40000.0,44000.0,30,Good
3288,8a858fd95c878bfe015c87b75e8f1fc3,302002378,3,10000.0,13000.0,30,Good
3289,8a858fe45cd62cbf015ce93a8a26355d,301996498,2,10000.0,11500.0,15,Good
3290,8a858fe8586deed301586e7c59052897,301998211,2,10000.0,13000.0,30,Good
3291,8a858ff25a6a19ee015a6abff5ed659c,301977280,4,10000.0,13000.0,30,Good
3292,8a858ffc5852f33d015857ef84051d76,302002669,8,30000.0,34500.0,30,Good
3293,8a858e015c58ee6a015c592ed3541c4a,301958838,2,10000.0,13000.0,30,Bad
3294,8a858e5b5ca767e1015caa30f3125abc,301963103,2,10000.0,13000.0,30,Bad
3295,8a858e8a5ca0f59d015ca1736eef3cb3,301997037,2,10000.0,13000.0,30,Bad
3296,8a858f09582a50b201583155980077a9,301975490,10,20000.0,22250.0,15,Bad
3297,8a858f61560bc0e501561c4c492609ef,301960481,3,10000.0,13000.0,30,Bad
3298,8a858fa158f8ee8f0158ffc2f0644e78,301998947,2,10000.0,11500.0,15,Bad
3299,8a1a32fc49b632520149c3b8fdf85139,301976551,8,20000.0,24500.0,30,Good
3300,8a85882953bc04f80153bc198e5d0222,301980605,2,10000.0,13000.0,30,Bad
3301,8a8588bf54c8eab60154c9226d7917e7,301995953,5,20000.0,24500.0,30,Good
3302,8a8588f853b1b2d40153bd9536925edb,301965099,9,30000.0,34500.0,30,Good
3303,8a85893d53f104eb015400808d86752b,301968206,5,10000.0,13000.0,30,Good
3304,8a85896653e2e18b0153f0c200dd62c6,301971866,2,10000.0,13000.0,30,Good
3305,8a8589a75438621601543ab52054150c,301985452,11,40000.0,48000.0,60,Good
3306,8a858e005577f1ba015578147fc50f0c,301976838,13,50000.0,57500.0,90,Good
3307,8a858e045cd5b1d6015cdb5446b34af8,301997384,2,10000.0,13000.0,30,Good
3308,8a858e105bd92644015be699d91214f3,301999752,5,20000.0,24500.0,30,Good
3309,8a858e1e5b1fc4ad015b1fc9fd66028a,301998124,5,20000.0,24500.0,30,Good
3310,8a858e245c214660015c307d07003faf,301987811,3,10000.0,11500.0,15,Good
3311,8a858e395cb1d4d9015cc006b54025a9,301990870,2,10000.0,13000.0,30,Good
3312,8a858e495d1e235c015d2218c8ef60b2,301988133,2,10000.0,11500.0,15,Good
3313,8a858e5555780ea001557e4e09383b96,301988757,8,30000.0,34500.0,30,Good
3314,8a858e5f5d0e9ac2015d114f3fb57058,302001385,2,10000.0,13000.0,30,Good
3315,8a858e665b8729fe015b8996f6f14ebd,301979834,6,20000.0,22250.0,15,Good
3316,8a858e6a5bfd4b54015c01d5bc6855c7,301960432,2,10000.0,13000.0,30,Good
3317,8a858e705b3a03c7015b3b3971af6511,301969498,2,10000.0,11500.0,15,Bad
3318,8a858e7a56e509290156f40f7c2844ae,302002515,5,10000.0,12250.0,30,Bad
3319,8a858e8d56adbdae0156b437814d071b,301988655,2,10000.0,13000.0,30,Good
3320,8a858e935b496584015b4e93bde25599,301968478,7,20000.0,22250.0,15,Bad
3321,8a858e9b5a61655b015a61e631833c3e,301960509,4,10000.0,13000.0,30,Bad
3322,8a858ea45b35639b015b3712616e2d5f,301960179,4,20000.0,24500.0,30,Good
3323,8a858eb35ad7c9c7015adaff46eb1fcb,301959963,3,10000.0,13000.0,30,Good
3324,8a858eba5c884d2a015c959cafd52be5,301991875,2,10000.0,11500.0,15,Bad
3325,8a858ec45577f83e01557e2434a2109f,301960025,9,40000.0,44000.0,30,Good
3326,8a858ec95afc0922015afcf961164042,301964481,6,20000.0,24500.0,30,Good
3327,8a858ee25b34d796015b37d2907d394d,301968254,4,20000.0,24500.0,30,Good
3328,8a858ee65be8d42d015bec21e37e1f59,301998919,2,10000.0,13000.0,30,Good
3329,8a858ef255c55fd60155d8c4b6db454f,301983195,2,10000.0,13000.0,30,Good
3330,8a858efb54ccb4820154cd9bf5382fba,302002291,12,10000.0,11500.0,30,Good
3331,8a858f045556eaa4015558e0c68b60cc,301993718,10,30000.0,34500.0,30,Good
3332,8a858f0a56ffda56015709b8507a0abb,301966173,6,20000.0,24500.0,30,Good
3333,8a858f15555455250155593c822b45f0,301959777,2,10000.0,13000.0,30,Bad
3334,8a858f1f5799c85e015799fe3282172c,301996102,7,30000.0,39000.0,60,Good
3335,8a858f265c1c393e015c20379a9341b7,301981569,3,10000.0,13000.0,30,Good
3336,8a858f295c8d307f015c9e91e5212689,301983769,3,10000.0,11500.0,15,Good
3337,8a858f2e5876d7d00158775e060838ba,301976358,6,20000.0,24500.0,30,Good
3338,8a858f335c8d9723015c9bc0a13037d0,301989751,2,10000.0,13000.0,30,Good
3339,8a858f3d5add42e2015ae1446fbf7d56,301989632,5,20000.0,24500.0,30,Bad
3340,8a858f435aa9712e015aa9e8e9735ca6,301973344,8,30000.0,34500.0,30,Good
3341,8a858f4c5bb597f6015bc37ca2495d1e,301962898,3,10000.0,13000.0,30,Good
3342,8a858f5659bc0eea0159c9e3ddee1d5f,301970439,5,15000.0,18375.0,30,Good
3343,8a858f5b5bee1b11015bf192ffb44553,301962804,3,10000.0,13000.0,30,Good
3344,8a858f5f5a3d03ab015a3ebc0fd0071d,301999773,6,20000.0,24500.0,30,Good
3345,8a858f665c45930d015c490f9e137383,301974387,2,10000.0,13000.0,30,Good
3346,8a858fc9580b91da01581bca02085f52,301961187,9,30000.0,34500.0,30,Bad
3347,8a85881a5420ebf101543805f5fb4a09,301992076,14,40000.0,44000.0,30,Bad
3348,8a8588dd54be35520154c05cbe9759e5,301987057,16,20000.0,20500.0,15,Good
3349,8a85893d53e2e2f30153ea96bf9d09ca,301991501,16,40000.0,44000.0,30,Good
3350,8a858966538deb19015395ac1d4f416f,301959815,12,30000.0,33000.0,30,Good
3351,8a8589a453bc422d0153c97956cb020d,301985870,9,10000.0,10750.0,15,Good
3352,8a858e005c2154c2015c2f54b7935fe5,301983593,3,10000.0,13000.0,30,Good
3353,8a858e035693e02901569504a7cd4a8f,301958876,11,40000.0,48000.0,60,Good
3354,8a858e0a5668e69c0156831b8a43116f,301992509,9,40000.0,44000.0,30,Good
3355,8a858e1158dc4d830158f8829c7929a1,301982441,8,20000.0,24500.0,30,Good
3356,8a858e1a59cbf7460159d0335d9a6a03,301988907,7,30000.0,39000.0,60,Bad
3357,8a858e2155defefd0155ed6d112c6b55,301977053,10,30000.0,34500.0,30,Good
3358,8a858e275c7ea5ec015c81b78d406c50,301966607,2,10000.0,13000.0,30,Good
3359,8a858e345bd96da8015be3d7c0894a31,301967561,4,20000.0,24500.0,30,Good
3360,8a858e41579fc64b0157a8140dfb465e,301966351,15,50000.0,52500.0,30,Good
3361,8a858e51584a1fc701584a20d4560048,301962614,9,30000.0,34500.0,30,Good
3362,8a858e5c56f98bad0156fec9e9326a62,302002005,7,20000.0,24500.0,30,Good
3363,8a858e685c217d36015c34a57d886783,301971321,2,10000.0,13000.0,30,Good
3364,8a858e6d58b0cc520158c326f17f257d,301991503,11,40000.0,44000.0,30,Good
3365,8a858e785c8d9167015c9c4faa701884,301973804,2,10000.0,13000.0,30,Good
3366,8a858e885b68546c015b7238f22027ba,301966209,6,20000.0,24500.0,30,Good
3367,8a858e8d56b784480156d7d32d347963,302002663,2,10000.0,13000.0,30,Good
3368,8a858e9b560bbd6301560bd6568f0312,301971437,9,30000.0,34500.0,30,Good
3369,8a858ea35d2d2f62015d2e77719b60be,301995875,2,10000.0,13000.0,30,Good
3370,8a858eab5cf9c4c8015cfaeeb936440f,301979078,2,10000.0,13000.0,30,Good
3371,8a858eb75c21a2b9015c24d4d3203a06,301969187,3,10000.0,13000.0,30,Good
3372,8a858ebc5b48cbd0015b48cd84ac03ba,301970669,4,20000.0,24500.0,30,Good
3373,8a858ece5b0142e3015b0f3accb86c5d,301961051,6,20000.0,24500.0,30,Good
3374,8a858eda5c8863ff015c97c9d3a9122a,301976053,2,10000.0,13000.0,30,Good
3375,8a858edf5c69a538015c6a1a35b11a71,301995806,2,10000.0,13000.0,30,Good
3376,8a858ee55c830000015c873225d318ba,301971919,2,10000.0,13000.0,30,Good
3377,8a858ee75a6156c0015a635f394a5f79,302001727,7,30000.0,34500.0,30,Good
3378,8a858ef7597cf4c501597e2416f907aa,301960547,8,40000.0,44000.0,30,Good
3379,8a858f055c831d5b015c87192bf35ab2,301970251,2,10000.0,13000.0,30,Good
3380,8a858f265b394f74015b3954a1400698,301982160,2,10000.0,13000.0,30,Bad
3381,8a858f2d5853901a01585805b6e47e3d,301958758,8,30000.0,34500.0,30,Good
3382,8a858f305c8dd672015c9b7a60f96231,301996458,3,10000.0,13000.0,30,Good
3383,8a858f375b493337015b551f74831441,301965255,3,10000.0,13000.0,30,Good
3384,8a858f415ba54724015ba5a9cabc39a7,301998654,3,10000.0,11500.0,15,Good
3385,8a858f4958721a8c0158741a961b2fc3,302001116,10,30000.0,34500.0,30,Good
3386,8a858f54589736f40158a1b8a006728a,301997974,10,30000.0,34500.0,30,Good
3387,8a858f585cf9d48b015cfa1942b1293e,302000450,2,10000.0,13000.0,30,Good
3388,8a858f615623747d015626ce7f865d2e,301981848,3,20000.0,22250.0,15,Good
3389,8a858f6f57d2acb50157dca4f81540e2,301959311,2,10000.0,13000.0,30,Good
3390,8a858f7d5cf9aef9015d0a60d4053a31,301987128,2,10000.0,11500.0,15,Good
3391,8a858f9157f7b9670157fb3f27a779e5,301994172,10,40000.0,44000.0,30,Good
3392,8a858f985bee01cb015bf160e3ef4c1d,301969267,3,10000.0,13000.0,30,Good
3393,8a858f9e5a41dfd7015a41f7b0ae1759,301975480,7,10000.0,11500.0,15,Good
3394,8a858fa1590804320159088fd2fa1824,301970342,10,30000.0,34500.0,30,Good
3395,8a858fa5552add5d0155304f5f3f0bb3,301966550,9,30000.0,34500.0,30,Good
3396,8a858faf56b7821c0156d1431b3e3d26,301974920,8,15000.0,17250.0,30,Good
3397,8a858fb75cf4b2bd015cf799030e73c9,302000284,2,10000.0,13000.0,30,Good
3398,8a858fc259d7378a0159d9505282320d,302002315,9,30000.0,34500.0,30,Good
3399,8a858fcd56b9f22c0156c2fc17763dcc,301979118,13,50000.0,55000.0,60,Good
3400,8a858fd4597cf42201597eded8940f3b,301977723,3,10000.0,13000.0,30,Good
3401,8a858fdb5d19348a015d195225d8074b,301990159,2,10000.0,13000.0,30,Good
3402,8a858fe65675195a0156766ebdb042c8,301988062,14,10000.0,13000.0,30,Good
3403,8a858fee58f7c77e0159039ce4725e6f,301993083,6,10000.0,11500.0,15,Bad
3404,8a858ff85bd93919015be27b9f421e8b,301966611,9,30000.0,34500.0,30,Good
3405,8a858f6e5a951fc2015a9e8c2e4f4436,301962498,5,20000.0,24500.0,30,Good
3406,8a858f74584a54aa015862440ad90e4d,301959951,10,30000.0,39000.0,60,Good
3407,8a858f7e5c69a6e3015c73634ec272f6,301963340,2,10000.0,13000.0,30,Good
3408,8a858f8d56e0c3a70156fe8e28c92bae,301976051,11,20000.0,22000.0,30,Good
3409,8a858f9d565c00590156663342c463d5,301998671,6,20000.0,24500.0,30,Good
3410,8a858fa057e2a0a50157e87651495c74,301972480,7,20000.0,24500.0,30,Good
3411,8a858fa257d8223c0157e6678b8a1e8b,301964977,12,40000.0,48000.0,60,Good
3412,8a858faf56b7821c0156c324964a1968,301973011,10,30000.0,39000.0,60,Good
3413,8a858fba5cd5feee015cdbba6b9d564b,301987802,2,10000.0,11500.0,15,Good
3414,8a858fc25c172499015c17f4bce4345a,301985001,3,10000.0,13000.0,30,Good
3415,8a858fd55b1aae2e015b1bc0d49773ae,301964192,4,20000.0,24500.0,30,Good
3416,8a858fd85b685607015b783fe1212f10,302003275,5,20000.0,24500.0,30,Good
3417,8a858fe45a7f52b1015a818bd5ad73a0,301995261,4,10000.0,11500.0,15,Bad
3418,8a858fed5a28bf0e015a2f0aa63f38d9,302003113,5,10000.0,11500.0,15,Good
3419,8a858ff85bd93919015bdab43d435d04,301971167,3,10000.0,13000.0,30,Good
3420,8a85898a53bc15600153c76825c74b94,301996484,3,10000.0,11500.0,15,Bad
3421,8a858e3a5cef882a015cefc0bf3f1fa2,301975808,2,10000.0,11500.0,15,Bad
3422,8a858ed45c454c11015c4e40f6f7640e,301985137,2,10000.0,13000.0,30,Bad
3423,8a858efd5ca70688015ca7ead745627c,301963434,2,10000.0,13000.0,30,Bad
3424,8a858f74584a54aa01585cbeb48f4166,301966910,6,10000.0,13000.0,30,Bad
3425,8a858fc35b347bd4015b348a42791649,301985263,3,10000.0,13000.0,30,Bad
3426,8a8588235375c27f01538446e3214790,301994155,14,15000.0,16500.0,30,Good
3427,8a8588c7541e2f4b015432ff754e0971,302000064,3,10000.0,11500.0,15,Good
3428,8a8588fd53c244bc0153cb1b1c2c6cec,301999795,12,40000.0,44000.0,30,Good
3429,8a8589595384a8530153931b3d824f62,301996217,2,10000.0,13000.0,30,Good
3430,8a8589a453bc422d0153c7c133ba0d23,301995307,10,30000.0,34500.0,30,Good
3431,8a8589c1545181f30154735d98f93955,301967286,12,40000.0,48000.0,60,Good
3432,8a858e0b5cf4883c015cf7f015511f70,301998887,2,10000.0,11500.0,15,Good
3433,8a858e135c7e2eec015c81c27f791ff7,301976557,3,10000.0,13000.0,30,Good
3434,8a858e1c56dfea870156f57a826a1207,301964276,9,40000.0,48000.0,60,Good
3435,8a858e205c21d53a015c24b30b8c2f39,301959954,3,20000.0,24500.0,30,Good
3436,8a858e335b806e4d015b807c181d101f,301960716,4,10000.0,13000.0,30,Good
3437,8a858e3654e2a8240154e379593e4df2,301963610,15,40000.0,44000.0,30,Good
3438,8a858e3d55ca3ef60155d5601ed8381b,301962774,5,20000.0,24500.0,30,Good
3439,8a858e475c1c2ea7015c1c4de7bd09f0,301982507,3,10000.0,11500.0,15,Good
3440,8a858e5856b7840c0156c2db475368e4,301995624,5,10000.0,12250.0,30,Good
3441,8a858e65582a517e01583f9700963ded,301987807,8,10000.0,10750.0,15,Good
3442,8a858e69566ae5b801568d1b9290796c,302001249,4,10000.0,13000.0,30,Good
3443,8a858e6f5c120e66015c16275ebc4eac,301993071,3,10000.0,13000.0,30,Good
3444,8a858e785c8d9167015c92c004e72b0a,302001085,2,10000.0,11500.0,15,Good
3445,8a858e85598cd81601598fc650e251e3,301973944,8,30000.0,39000.0,60,Good
3446,8a858e8b5bc9e7e6015bcd7b7ee305b9,302001274,3,10000.0,13000.0,30,Good
3447,8a858e935b496584015b4dea69253842,301973857,4,20000.0,24500.0,30,Good
3448,8a858e985885ff6d01588c63a76e3a74,301995288,6,10000.0,11500.0,15,Bad
3449,8a858ea355660956015573132d287253,301990690,12,40000.0,48000.0,60,Good
3450,8a858eaa55a0b8ae0155ca0b3ad43640,301977975,2,10000.0,11500.0,15,Good
3451,8a858eb45c11f9e4015c1515eaf66aa5,301959997,3,10000.0,13000.0,30,Good
3452,8a858eba5b681df4015b6d5c3c7b59b3,301982457,3,10000.0,11500.0,15,Good
3453,8a858ec55b67bb15015b67ce6a96119a,301959633,5,20000.0,22250.0,15,Good
3454,8a858ed45c454c11015c4e1307e35dd9,302000521,3,10000.0,13000.0,30,Good
3455,8a858edc59ee87640159eeb9774f1aa7,301960803,6,30000.0,34500.0,30,Good
3456,8a858eea5a854c79015a856b30d10f99,301962242,6,20000.0,24500.0,30,Good
3457,8a858f0056b7cf8e0156d5f3c4f26f03,301982546,10,20000.0,21000.0,15,Good
3458,8a858f045bc9690c015bc98a86fd0efb,301986753,2,10000.0,13000.0,30,Good
3459,8a858f0d594d711e0159634be1d94ec1,301969455,4,20000.0,24500.0,30,Good
3460,8a858f1b5b256bc9015b28bed2fa4d4c,301960191,4,20000.0,24500.0,30,Good
3461,8a858f255cb1710a015cc098df8b7fce,301986880,2,10000.0,13000.0,30,Good
3462,8a8589f354518554015476f53cc85096,301999547,9,40000.0,48000.0,60,Bad
3463,8a858e5b5bd99460015be19d989363d3,301973992,4,20000.0,24500.0,30,Bad
3464,8a858eba5b681df4015b7bd3405e7934,301983368,2,10000.0,13000.0,30,Bad
3465,8a858eef55548905015572bde55a59e3,301963581,5,10000.0,13000.0,30,Bad
3466,8a858f235b8bf5bc015b8c24d398238b,301978763,3,10000.0,13000.0,30,Bad
3467,8a858f495a7fafc1015a800d307d4d03,301999182,5,10000.0,13000.0,30,Bad
3468,8a858fa25a84fe3b015a852ea1d02175,301961152,5,20000.0,24500.0,30,Bad
3469,8a858ff55b444a8c015b4493c6342f3a,301966881,7,30000.0,34500.0,30,Bad
3470,8a85884e54a0565b0154b8e5e038630b,301995141,4,20000.0,24500.0,30,Good
3471,8a8588f6548fb0c201549514019447e3,301970192,7,40000.0,43500.0,30,Good
3472,8a8589005384ab57015388a9a36e62e4,301975894,3,10000.0,13000.0,30,Good
3473,8a85898a53bc15600153bea84f9e21e3,301985891,14,30000.0,34500.0,30,Good
3474,8a8589b953bc23f70153c871f9e25781,301992985,6,30000.0,34500.0,30,Good
3475,8a858e0156b782a10156d151957b56cc,301998632,14,40000.0,44000.0,30,Good
