,customerid,systemloanid,loannumber,loanamount,totaldue,termdays
17040,8a858e885b68546c015b757f4a705633,301869893,1,10000.0,11500.0,15
17041,8a858ff257048b500157048be2250029,301755460,3,20000.0,22250.0,15
17042,8a858ffd5c8d343d015c8ebff4e27db1,301962197,1,10000.0,13000.0,30
17043,8a858e1d5b2510b2015b284ba968098f,301851634,1,10000.0,13000.0,30
17044,8a858e645654fdc4015655c79af04df0,301669946,1,10000.0,13000.0,30
17045,8a858e645654fdc4015655c79af04df0,301840366,5,20000.0,23800.0,30
17046,8a858f0056b7cf8e0156c212dddd3f13,301694972,1,10000.0,13000.0,30
17047,8a858fb156321969015654c9c420573b,301792399,6,20000.0,23800.0,30
17048,8a858fb156321969015654c9c420573b,301902157,11,30000.0,39000.0,60
17049,8a858fb156321969015654c9c420573b,301680267,2,10000.0,13000.0,30
17050,8a85881053bc33670153c7b62bef61ca,301828863,6,20000.0,21900.0,15
17051,8a85881053bc33670153c7b62bef61ca,301605528,1,10000.0,13000.0,30
17052,8a85881053bc33670153c7b62bef61ca,301774486,2,10000.0,11500.0,15
17053,8a8588ae53f1cb7c0153fefa47f32810,301628285,2,10000.0,13000.0,30
17054,8a8588fd53c244bc0153c6628bb40fe5,301928748,5,20000.0,22250.0,15
17055,8a8589045384bd830153a26a18566fcd,301743472,7,30000.0,34500.0,30
17056,8a8589045384bd830153a26a18566fcd,301603899,1,10000.0,13000.0,30
17057,8a8589045384bd830153a26a18566fcd,301869336,11,40000.0,44800.0,30
17058,8a85898a53bc15600153cba00ef6317a,301786060,6,30000.0,36800.0,60
17059,8a85898a53bc15600153cba00ef6317a,301747203,3,20000.0,24500.0,30
17060,8a85898a53bc15600153cba00ef6317a,301605971,1,10000.0,13000.0,30
17061,8a8589ec54517bf90154575802725303,301906041,6,30000.0,34500.0,30
17062,8a858e035693e02901569ae180f14f8b,301809265,3,20000.0,23800.0,30
17063,8a858e125b391784015b391ddd6a078d,301935375,3,10000.0,13000.0,30
17064,8a858e195b90e512015b9ac8526473bc,301952222,5,20000.0,22250.0,15
17065,8a858e345bd96da8015bda7ce5f33ec9,301914841,2,10000.0,11500.0,15
17066,8a858e395cb1d4d9015cc0480a8943bd,301943711,1,10000.0,11500.0,15
17067,8a858e3f5b6182ee015b61bb07ac273d,301911861,4,20000.0,24500.0,30
17068,8a858e585693982b0156abe3e8851678,301706451,2,10000.0,13000.0,30
17069,8a858e585693982b0156abe3e8851678,301830233,9,40000.0,47600.0,60
17070,8a858e585693982b0156abe3e8851678,301736308,3,10000.0,12250.0,30
17071,8a858e5f59d133690159d21dcd085768,301900694,4,10000.0,13000.0,30
17072,8a858e655a047d1a015a0e7907c55531,301934039,2,10000.0,11500.0,15
17073,8a858e6c5b5bd8ac015b5c0357581aef,301874539,1,10000.0,11500.0,15
17074,8a858e7655072083015512a46b441f9e,301952246,12,40000.0,44000.0,30
17075,8a858e7655072083015512a46b441f9e,301888464,10,30000.0,34400.0,30
17076,8a858e7655072083015512a46b441f9e,301766853,5,20000.0,23800.0,30
17077,8a858e865b48f46f015b48f927930769,301897060,4,20000.0,22250.0,15
17078,8a858e865b48f46f015b48f927930769,301883228,3,10000.0,11500.0,15
17079,8a858e885c63d379015c6c93c57d5273,301925748,1,10000.0,13000.0,30
17080,8a858e935afae66a015afae9e2e601f4,301886631,4,15000.0,18350.0,30
17081,8a858ec559dbb41a0159dd81258b41c4,301825556,2,10000.0,13000.0,30
17082,8a858ec559dbb41a0159dd81258b41c4,301918760,5,20000.0,24500.0,30
17083,8a858ece5b0142e3015b0591013103be,301923451,3,10000.0,13000.0,30
17084,8a858ee55cb156e6015cb650b14467f0,301964511,1,10000.0,13000.0,30
17085,8a858eee58c2b6220158c4d7791c1a49,301825637,2,10000.0,11500.0,15
17086,8a858f0056b7cf8e0156c0b3f1323b0d,301831265,1,10000.0,13000.0,30
17087,8a858f0a56ffda56015709bcc2330c44,301887525,2,10000.0,13000.0,30
17088,8a858f1955b1c4df0155c61396ff0212,301789736,10,30000.0,34400.0,30
17089,8a858f1955b1c4df0155c61396ff0212,301883832,14,40000.0,44800.0,30
17090,8a858f1955b1c4df0155c61396ff0212,301808398,11,30000.0,34400.0,30
17091,8a858f1955b1c4df0155c61396ff0212,301685657,3,10000.0,11500.0,15
17092,8a858f2f54e28d5301550bb0765d5ee7,301871687,5,10000.0,13000.0,30
17093,8a858f2f54e28d5301550bb0765d5ee7,301950162,8,20000.0,24500.0,30
17094,8a858f3b59eed4f10159ef5f8a814a34,301841517,1,10000.0,13000.0,30
17095,8a858f415686c0ab0156931086435175,301698946,2,10000.0,11500.0,15
17096,8a858f9b5a42e52f015a45ea99c56a99,301822617,1,10000.0,11500.0,15
17097,8a858fa5552add5d01554ea9435f677d,301647265,2,8000.0,9200.0,15
17098,8a858fab5cd5e1a7015cd8dccafc5f05,301950762,1,10000.0,13000.0,30
17099,8a858faf56b7821c0156d0cd1d693775,301808026,6,30000.0,36800.0,60
17100,8a858faf56b7821c0156d0cd1d693775,301771284,4,20000.0,23800.0,30
17101,8a858fb95a951d1a015a9627728034e1,301852931,1,10000.0,11500.0,15
17102,8a858fcb5ca240f7015ca582b0fa2539,301938124,1,10000.0,11500.0,15
17103,8a858fd3552c756201552d26fb26068d,301864387,6,20000.0,23800.0,30
17104,8a858fd3552c756201552d26fb26068d,301786891,3,10000.0,13000.0,30
17105,8a858fda56562f8f0156646c526f10f3,301672571,1,10000.0,13000.0,30
17106,8a858fda56562f8f0156646c526f10f3,301924242,11,30000.0,34500.0,30
17107,8a858fda56562f8f0156646c526f10f3,301755492,4,20000.0,24500.0,30
17108,8a858fe758dc437a0158f28361af1598,301806506,1,10000.0,11500.0,15
17109,8a858ff159ad042e0159ad17b9f60a89,301899049,5,20000.0,24500.0,30
17110,8a858ff159ad042e0159ad17b9f60a89,301867265,4,20000.0,23800.0,30
17111,8a858e0256b781d80156c0e6c47c75e9,301857049,3,10000.0,13000.0,30
17112,8a858e0256b781d80156c0e6c47c75e9,301895831,5,20000.0,22250.0,15
17113,8a858e5555780ea001557951c3dc6af3,301924579,5,10000.0,13000.0,30
17114,8a858f1554e294490154e3aa3ffe6569,301641195,2,10000.0,13000.0,30
17115,8a858f555cacacdf015cad647b6e26ad,301940287,1,10000.0,13000.0,30
17116,8a858fbf5b3a0b46015b3b03ff5567df,301855530,1,10000.0,11500.0,15
17117,8a1eb5ba49a682300149c3c068b806c7,301768417,2,10000.0,13000.0,30
17118,8a1eb5ba49a682300149c3c068b806c7,301871770,7,20000.0,23800.0,30
17119,8a858899538ddb8e01539483a5c32d6a,301698158,6,20000.0,24500.0,30
17120,8a858899538ddb8e01539483a5c32d6a,301671226,5,20000.0,24500.0,30
17121,8a858899538ddb8e01539483a5c32d6a,301728347,7,30000.0,34500.0,30
17122,8a858899538ddb8e01539483a5c32d6a,301639312,4,10000.0,13000.0,30
17123,8a85892854be331a0154c901e52e390a,301631194,2,10000.0,11500.0,15
17124,8a85892854be331a0154c901e52e390a,301924261,10,40000.0,44000.0,30
17125,8a85892854be331a0154c901e52e390a,301755455,3,20000.0,24500.0,30
17126,8a8589a7545186b101546251628c4dee,301757224,2,10000.0,13000.0,30
17127,8a8589a7545186b101546251628c4dee,301778726,7,30000.0,34400.0,30
17128,8a8589a7545186b101546251628c4dee,301766123,4,20000.0,23800.0,30
17129,8a8589f853f100fb015414f177180117,301738418,5,20000.0,24500.0,30
17130,8a8589f853f100fb015414f177180117,301611202,1,10000.0,11500.0,15
17131,8a8589f853f100fb015414f177180117,301821692,8,10000.0,11500.0,15
17132,8a858e0a5668e69c01567edcd2bc2bf8,301818568,2,10000.0,11500.0,15
17133,8a858e0a5668e69c01567edcd2bc2bf8,301678665,1,10000.0,13000.0,30
17134,8a858e245c214660015c216f62010d6e,301913700,1,10000.0,13000.0,30
17135,8a858e3d570f30bb01571e88fc45384b,301787114,4,20000.0,23800.0,30
17136,8a858e495cef1ef1015cf3a804e535d7,301956207,1,10000.0,11500.0,15
17137,8a858e585693982b01569801e038172f,301866148,8,30000.0,34400.0,30
17138,8a858e585693982b01569801e038172f,301684300,1,10000.0,13000.0,30
17139,8a858e645755e62201575e72c8b77fd5,301889386,12,10000.0,10000.0,15
17140,8a858e645755e62201575e72c8b77fd5,301844170,6,20000.0,21900.0,15
17141,8a858e645755e62201575e72c8b77fd5,301844100,5,10000.0,11450.0,15
17142,8a858e645755e62201575e72c8b77fd5,301853469,7,10000.0,11450.0,15
17143,8a858e6f5cd5e874015ce9b5593941a5,301953547,1,10000.0,13000.0,30
17144,8a858e7d5b591490015b5c04c76a11fe,301938472,3,10000.0,11500.0,15
17145,8a858e9156e137c60156ff22fcad444c,301765684,1,10000.0,11500.0,15
17146,8a858e9156e137c60156ff22fcad444c,301772884,2,10000.0,11500.0,15
17147,8a858e9156e137c60156ff22fcad444c,301875548,10,10000.0,11400.0,15
17148,8a858e9d5b2465bb015b24743be909c3,301851131,1,10000.0,11500.0,15
17149,8a858e9d5b2465bb015b24743be909c3,301899870,3,20000.0,22250.0,15
17150,8a858eaf570f3a0a01571816732a3ae5,301875372,3,20000.0,23800.0,30
17151,8a858e985ccb51e8015ccb62ac37072a,301946767,1,10000.0,11500.0,15
17152,8a858ea75b1fd476015b205480bd6adc,301851866,1,10000.0,11500.0,15
17153,8a858eba5591bf2801559684235d225f,301835522,2,10000.0,11500.0,15
17154,8a858eba5591bf2801559684235d225f,301824141,1,10000.0,11500.0,15
17155,8a858ebd5b254c8b015b2a8321e316b1,301939499,6,30000.0,33999.9,30
17156,8a858ece5862630201586465cc5f32eb,301762963,3,10000.0,11500.0,15
17157,8a858ece5862630201586465cc5f32eb,301821061,10,30000.0,34400.0,30
17158,8a858ece5862630201586465cc5f32eb,301796731,8,30000.0,34400.0,30
17159,8a858ece5862630201586465cc5f32eb,301771748,5,20000.0,21900.0,15
17160,8a858edb5a70bfe0015a760bb8e321a1,301901699,3,10000.0,11500.0,15
17161,8a858ee0560bc0770156222d2ade524c,301881189,3,10000.0,13000.0,30
17162,8a858ee65be8d42d015beb69b0bc72aa,301946509,1,10000.0,11500.0,15
17163,8a858f0455d9feaf0155e4f43181412f,301738982,3,10000.0,11125.0,15
17164,8a858f0455d9feaf0155e4f43181412f,301691414,2,10000.0,11500.0,15
17165,8a858f1b5a601b5a015a609f5b984127,301839463,1,10000.0,13000.0,30
17166,8a858f24584470a0015850703b290278,301827518,1,10000.0,11500.0,15
17167,8a858f335c8d9723015c92c676494cd9,301974711,1,10000.0,11500.0,15
17168,8a858f475bceed0d015bd01e3dcf6d95,301918999,2,10000.0,13000.0,30
17169,8a858f4d59f551120159f86e27d740bd,301947126,7,30000.0,34500.0,30
17170,8a858f5b5a4d538e015a501ba52552ea,301821612,1,10000.0,13000.0,30
17171,8a858f5b5a4d538e015a501ba52552ea,301839588,2,10000.0,13000.0,30
17172,8a858f6f5b3f095b015b40f2cd163744,301919210,3,10000.0,11500.0,15
17173,8a858f735c7cfc3c015c7d63275c4511,301929158,1,10000.0,11500.0,15
17174,8a858f7d5a53db95015a5a093673725a,301920557,3,10000.0,13000.0,30
17175,8a858f8a558227f20155915162bd53e0,301820119,2,10000.0,11500.0,15
17176,8a858f965a60fcd2015a61557a7f4325,301927573,5,20000.0,24500.0,30
17177,8a858f97594ab63d0159654a74ff2b9c,301787063,1,10000.0,13000.0,30
17178,8a858f9f5679951a015692c661784bb8,301683056,1,10000.0,13000.0,30
17179,8a858fa154e2912f0154fd34e31275c1,301662083,3,10000.0,13000.0,30
17180,8a858fa154e2912f0154fd34e31275c1,301805533,9,30000.0,34400.0,30
17181,8a858e475c127bce015c15e434622bde,301927569,2,10000.0,13000.0,30
17182,8a858eb4588604f70158887278a80aae,301762722,1,10000.0,11500.0,15
17183,8a858eb4588604f70158887278a80aae,301851142,7,20000.0,23800.0,30
17184,8a858f605b57bf87015b57c86caa042f,301923198,2,10000.0,13000.0,30
17185,8a858ff05b1ac77f015b1b0ea58735c2,301849550,1,10000.0,13000.0,30
17186,8a858899538ddb8e01539eccc3c375fe,301676142,6,20000.0,24500.0,30
17187,8a858899538ddb8e01539eccc3c375fe,301613895,2,10000.0,13000.0,30
17188,8a858899538ddb8e01539eccc3c375fe,301625478,3,10000.0,13000.0,30
17189,8a8589d754a05c0a0154a48518666580,301940170,2,10000.0,13000.0,30
17190,8a858e045b495c30015b497a0e1d0e09,301944818,5,20000.0,24500.0,30
17191,8a858e165b90faf9015b973923842ae9,301937208,3,10000.0,13000.0,30
17192,8a858e225a28c713015a2ce31a9e0dc8,301942909,5,15000.0,16687.5,15
17193,8a858e2d5aebef07015aec2e96e372c8,301853784,2,10000.0,11500.0,15
17194,8a858e2d5aebef07015aec2e96e372c8,301921558,6,20000.0,21500.0,15
17195,8a858e36590808e301592ae6ca1a0f3b,301853248,4,20000.0,23800.0,30
17196,8a858e36590808e301592ae6ca1a0f3b,301955004,7,30000.0,34500.0,30
17197,8a858e5856b7840c0156c298b5d35422,301927363,17,50000.0,55000.0,60
17198,8a858e5856b7840c0156c298b5d35422,301749075,6,30000.0,34500.0,30
17199,8a858e5856b7840c0156c298b5d35422,301772525,9,30000.0,34400.0,30
17200,8a858e5856b7840c0156c298b5d35422,301958057,18,50000.0,55000.0,60
17201,8a858e5856b7840c0156c298b5d35422,301811711,12,40000.0,44800.0,30
17202,8a858e64590ae20001591534eb0647ec,301776257,1,10000.0,13000.0,30
17203,8a858e69566ae5b801566c40bb294259,301756952,5,30000.0,34500.0,30
17204,8a858e69566ae5b801566c40bb294259,301899695,10,40000.0,44000.0,30
17205,8a858e69566ae5b801566c40bb294259,301942282,12,50000.0,52500.0,30
17206,8a858f4c5bb597f6015bbba286f03bdb,301884811,1,10000.0,13000.0,30
17207,8a858f60560bc43d015612f6e11767d6,301868410,9,20000.0,23600.0,30
17208,8a858f60560bc43d015612f6e11767d6,301911668,10,20000.0,23000.0,30
17209,8a858f60560bc43d015612f6e11767d6,301837406,8,25000.0,29000.0,30
17210,8a858f6b570f2de901571b4734224a15,301712790,1,10000.0,11500.0,15
17211,8a858f6b570f2de901571b4734224a15,301872857,6,30000.0,36800.0,60
17212,8a858f73594ab1ea015964b39b815f52,301853662,3,10000.0,13000.0,30
17213,8a858f875afc0db0015aff2e9b207838,301956131,4,20000.0,24500.0,30
17214,8a858f955a6a6b5f015a6af38de9503c,301933910,4,20000.0,24500.0,30
17215,8a858f985b3db23f015b3defbc5f5040,301857442,1,10000.0,11500.0,15
17216,8a858fad5bf85d5e015bfb734316090f,301950201,1,10000.0,13000.0,30
17217,8a858fcf5591c5cf015596c7018348b8,301868284,3,10000.0,13000.0,30
17218,8a858fcf5591c5cf015596c7018348b8,301941805,5,10000.0,13000.0,30
17219,8a858fd35b5dfefb015b5e18a7ee15aa,301950315,5,20000.0,24500.0,30
17220,8a858feb55f82bbf0155f85225000130,301847353,7,30000.0,36800.0,60
17221,8a858feb55f82bbf0155f85225000130,301782570,5,30000.0,34400.0,30
17222,8a858feb55f82bbf0155f85225000130,301766962,4,20000.0,23800.0,30
17223,8a858fff5a36fe68015a37f8550a02a2,301820375,1,10000.0,13000.0,30
17224,8a858fff5a36fe68015a37f8550a02a2,301917723,5,20000.0,24500.0,30
17225,8a858e245a4f0e47015a5229053e6746,301933399,4,20000.0,24500.0,30
17226,8a858e655a047d1a015a08e7325312ff,301912210,3,10000.0,11500.0,15
17227,8a858f01588603fa01589057d59a49a4,301790558,2,10000.0,13000.0,30
17228,8a858f01588603fa01589057d59a49a4,301763468,1,10000.0,13000.0,30
17229,8a858f6e5cb16eb9015cbfa6891845b2,301943410,1,10000.0,11500.0,15
17230,8a858fcf5a192144015a1d262059287d,301833301,2,10000.0,13000.0,30
17231,8a858fcf5a192144015a1d262059287d,301848371,3,10000.0,11500.0,15
17232,8a858ff554e290e1015503ada2797979,301918776,5,20000.0,24500.0,30
17233,8a85882653bc51f50153c7a562dc099d,301892657,1,10000.0,13000.0,30
17234,8a85890253e2f1180153e631a46d1051,301607858,1,10000.0,13000.0,30
17235,8a85896653f0fed201540473a34c058b,301617185,2,10000.0,13000.0,30
17236,8a85896653f0fed201540473a34c058b,301781563,7,10000.0,12800.0,30
17237,8a8589b953bc23f70153ccc3fd3519c7,301924594,4,20000.0,23000.0,30
17238,8a858e0159f57d2c0159f981d9044ac8,301897637,4,10000.0,13000.0,30
17239,8a858e0f5577f579015581d14503059f,301659092,1,10000.0,11500.0,15
17240,8a858e0f5577f579015581d14503059f,301754117,5,20000.0,22250.0,15
17241,8a858e0f5577f579015581d14503059f,301681535,2,10000.0,11500.0,15
17242,8a858e1556321b940156388e506a2ed4,301897434,9,30000.0,34500.0,30
17243,8a858e1556321b940156388e506a2ed4,301722542,3,20000.0,22250.0,15
17244,8a858e2155defefd0155e12953ee00a1,301855798,8,40000.0,47600.0,60
17245,8a858e2155defefd0155e12953ee00a1,301833930,7,30000.0,34400.0,30
17246,8a858e2155defefd0155e12953ee00a1,301656712,1,10000.0,11500.0,15
17247,8a858e285aa8cfc1015aa8fd90951f5a,301888473,1,10000.0,13000.0,30
17248,8a858e51584a1fc701585e968aea6a4f,301773198,2,10000.0,11500.0,15
17249,8a858e51584a1fc701585e968aea6a4f,301897732,7,30000.0,39000.0,60
17250,8a858e585beda464015bef3c04ba7d64,301954982,3,10000.0,11500.0,15
17251,8a858e5e57adcb8e0157b4dbcd455ccb,301926323,4,10000.0,13000.0,30
17252,8a858eda552adcc2015553a6385628e7,301911597,3,10000.0,13000.0,30
17253,8a858ee45b39aa80015b3ae1004602fa,301936883,2,10000.0,13000.0,30
17254,8a858eed5756fb0e01575e24e900478d,301930509,4,20000.0,24500.0,30
17255,8a858f065b1fe50a015b20c201f574d1,301852880,1,10000.0,13000.0,30
17256,8a858f13556665aa01556efd1d087572,301698831,2,10000.0,13000.0,30
17257,8a858f13556665aa01556efd1d087572,301756697,3,10000.0,13000.0,30
17258,8a858f405d13c45f015d1581fab05f1f,301965851,1,10000.0,11500.0,15
17259,8a858f5b5bee1b11015beeff2cfe4d3a,301948846,2,10000.0,11500.0,15
17260,8a858f725b49c0c0015b53c3efcd2b7b,301861557,1,10000.0,13000.0,30
17261,8a858f855bf2f1ad015bf5c0e6c01b8a,301938266,2,10000.0,13000.0,30
17262,8a858f98560bbe11015611ef84820b47,301864686,3,10000.0,13000.0,30
17263,8a858f98560bbe11015611ef84820b47,301838044,2,10000.0,13000.0,30
17264,8a858f9c56aaf37d0156b6ec1be309d6,301761716,4,20000.0,21900.0,15
17265,8a858f9c56aaf37d0156b6ec1be309d6,301785243,6,30000.0,36800.0,60
17266,8a858fb15632196901564fd5a8be745b,301924766,5,30000.0,34500.0,30
17267,8a858fb15632196901564fd5a8be745b,301892124,4,25000.0,28750.0,30
17268,8a858fc25bafabdc015bb47fda0323e5,301918712,2,10000.0,11500.0,15
17269,8a858fcd56b9f22c0156c804c62f4d5d,301827675,2,10000.0,13000.0,30
17270,8a858fd3552c7562015544a1c5f8311e,301662283,4,10000.0,13000.0,30
17271,8a858fd3552c7562015544a1c5f8311e,301953893,9,30000.0,34500.0,30
17272,8a858fdd5d1844e1015d1858743b13c7,301966867,1,10000.0,13000.0,30
17273,8a858ff25a13ebf6015a14d6527b7b05,301838122,4,20000.0,21900.0,15
17274,8a858ff25a13ebf6015a14d6527b7b05,301821640,2,10000.0,11500.0,15
17275,8a858e105bd92644015bded94870560e,301929603,2,10000.0,13000.0,30
17276,8a858e955add2971015ae6ef9a655863,301955418,5,20000.0,24500.0,30
17277,8a858e955add2971015ae6ef9a655863,301849802,2,10000.0,13000.0,30
17278,8a858f5f5b39bb0c015b3a2c2e0666e5,301910806,2,10000.0,11500.0,15
17279,8a858fc55b672960015b672de67d0409,301874887,1,10000.0,13000.0,30
17280,8a85881053bc33670153cc5a32432a14,301672007,5,15000.0,18375.0,30
17281,8a85881053bc33670153cc5a32432a14,301702703,6,20000.0,23000.0,30
17282,8a85881053bc33670153cc5a32432a14,301610238,1,10000.0,13000.0,30
17283,8a858900536a043401537e702ff74eac,301879565,17,50000.0,52500.0,30
17284,8a858900536a043401537e702ff74eac,301605921,2,10000.0,13000.0,30
17285,8a858900536a043401537e702ff74eac,301743469,7,20000.0,22250.0,15
17286,8a858900536a043401537e702ff74eac,301785643,11,15000.0,18200.0,30
17287,8a858900536a043401537e702ff74eac,301602657,1,10000.0,11500.0,15
17288,8a858953548fb0c001549b2149246862,301890862,6,20000.0,24500.0,30
17289,8a858953548fb0c001549b2149246862,301777620,4,10000.0,12900.0,30
17290,8a8589b7535abdb201535beac38a2006,301781875,9,20000.0,23800.0,30
17291,8a8589b7535abdb201535beac38a2006,301744483,7,20000.0,23000.0,30
17292,8a8589b7535abdb201535beac38a2006,301859708,12,20000.0,23800.0,30
17293,8a858e005941690001596c6cde945968,301958367,4,20000.0,24500.0,30
17294,8a858e0d587161ab01587183d98f06c9,301896967,9,20000.0,24500.0,30
17295,8a858e0d587161ab01587183d98f06c9,301931020,10,30000.0,34500.0,30
17296,8a858e0d587161ab01587183d98f06c9,301762656,1,10000.0,13000.0,30
17297,8a858e1c56dfea870156e1cca79f084d,301751626,4,15000.0,16687.5,15
17298,8a858e1c56dfea870156e1cca79f084d,301887217,10,40000.0,44800.0,30
17299,8a858e1c56dfea870156e1cca79f084d,301955039,12,40000.0,44000.0,30
17300,8a858e345bd96da8015be2ea479a2ade,301917322,2,10000.0,13000.0,30
17301,8a858e5856b7840c0156c7129a9c2618,301776461,2,10000.0,13000.0,30
17302,8a858e5c56f98bad01570d1d648e2761,301738020,3,20000.0,24500.0,30
17303,8a858e5c56f98bad01570d1d648e2761,301836119,9,40000.0,47600.0,60
17304,8a858e5c56f98bad01570d1d648e2761,301710233,1,10000.0,11500.0,15
17305,8a858e64587161fb0158747ae0bf7292,301832148,8,20000.0,23800.0,30
17306,8a858e64587161fb0158747ae0bf7292,301778716,3,10000.0,13000.0,30
17307,8a858e645afb8f74015afbd64d8b2f9c,301878693,2,10000.0,13000.0,30
17308,8a858e6f5668e01701567a9556757b9e,301889078,2,10000.0,13000.0,30
17309,8a858e7b55deef140155e39b490940c9,301880006,7,20000.0,23800.0,30
17310,8a858e7b55deef140155e39b490940c9,301919190,8,30000.0,39000.0,60
17311,8a858e8457f7a42a0158009d68f33d82,301769979,4,20000.0,21900.0,15
17312,8a858e8457f7a42a0158009d68f33d82,301851504,9,30000.0,34400.0,30
17313,8a858e8457f7a42a0158009d68f33d82,301757062,2,10000.0,11500.0,15
17314,8a858e9b5623763201562819994d393a,301946069,3,10000.0,13000.0,30
17315,8a858ea05a859123015a8892914d15b7,301828709,1,10000.0,13000.0,30
17316,8a858eba5c884d2a015c8bea59385157,301947354,2,10000.0,11500.0,15
17317,8a858ec555f82a230155f92ff37d0b31,301699507,2,10000.0,13000.0,30
17318,8a858ec555f82a230155f92ff37d0b31,301687593,1,10000.0,11500.0,15
17319,8a858ed45bc9a645015bc9d3ef6f1184,301887452,1,10000.0,13000.0,30
17320,8a858eda552adcc20155538395171da2,301812484,6,30000.0,34400.0,30
17321,8a858eda552adcc20155538395171da2,301747902,3,20000.0,24500.0,30
17322,8a858ee05bcdea36015bcdffdd2e0a33,301888404,1,10000.0,11500.0,15
17323,8a858ee758b4c54a0158d3914a3840b8,301827841,3,10000.0,13000.0,30
17324,8a858ef45bcf0c76015bcf1a864d0462,301918893,4,20000.0,22250.0,15
17325,8a858ef45bcf0c76015bcf1a864d0462,301956318,6,20000.0,22250.0,15
17326,8a858f01589b6f8e01589bf33ffc492f,301797235,2,10000.0,11500.0,15
17327,8a858f1955b1c4df0155ce9b2e35046b,301948920,1,10000.0,11500.0,15
17328,8a858f1f586c8fc8015870ffe8e17424,301810354,7,20000.0,21900.0,15
17329,8a858f1f586c8fc8015870ffe8e17424,301798978,5,20000.0,21900.0,15
17330,8a858f2756cec0a30156e00f8a36011f,301807136,4,20000.0,21900.0,15
17331,8a858f2756cec0a30156e00f8a36011f,301845878,7,20000.0,21900.0,15
17332,8a858f475c7ea023015c7f69842720ee,301929417,1,10000.0,13000.0,30
17333,8a858f6d5bfcd8a2015bfcf70b4213bc,301903478,1,10000.0,11500.0,15
17334,8a858f78550ba1040155110cdacd015f,301862074,3,20000.0,21900.0,15
17335,8a858f9158aff6a30158b4c1f2b60833,301929592,2,10000.0,13000.0,30
17336,8a858fa154e2912f0154f16a80f32556,301660224,3,10000.0,13000.0,30
17337,8a858fa154e2912f0154f16a80f32556,301625433,1,10000.0,11500.0,15
17338,8a858fa3552ae11201552fce5df04e1a,301800850,7,30000.0,34400.0,30
17339,8a858fa3552ae11201552fce5df04e1a,301631999,1,10000.0,11500.0,15
17340,8a858fa95c695f85015c6beb3279647b,301925678,1,10000.0,11500.0,15
17341,8a858fb45583686f01558c5f9c364ac1,301945863,7,20000.0,24500.0,30
17342,8a858fb45583686f01558c5f9c364ac1,301736897,4,10000.0,13000.0,30
17343,8a858fc25baeeeff015baf446e843009,301936904,3,20000.0,24500.0,30
17344,8a858eba5b681df4015b6e0c99d3697f,301921383,3,20000.0,24500.0,30
17345,8a858ec25a4d1d16015a5004af0d4d20,301844254,1,10000.0,11500.0,15
17346,8a858ece5cd05041015cd1aaf05e0329,301948440,1,10000.0,13000.0,30
17347,8a858ed759ffb4d1015a02d41aa95acf,301840368,2,10000.0,11500.0,15
17348,8a858ee0560bc07701560d3774b0663c,301929101,7,10000.0,11500.0,15
17349,8a858ee0560bc07701560d3774b0663c,301771340,2,10000.0,11500.0,15
17350,8a858eef55548905015569ca99fe1368,301874672,5,10000.0,13000.0,30
17351,8a858eef55548905015569ca99fe1368,301942449,7,20000.0,24500.0,30
17352,8a858f00590ac4e70159170bde1b1880,301776519,1,10000.0,13000.0,30
17353,8a858f185d1daff6015d227c61832b3e,301974267,1,10000.0,13000.0,30
17354,8a858f365b2547f3015b2fab0f4f345b,301867808,3,10000.0,11500.0,15
17355,8a858f365b2547f3015b2fab0f4f345b,301861487,2,10000.0,11500.0,15
17356,8a858f435aa9712e015aaa0bc4f46db1,301857097,2,10000.0,13000.0,30
17357,8a858f4c5bc9eb48015bcb86cee34584,301905753,1,10000.0,11500.0,15
17358,8a858f60560bc43d01562157abc56a88,301710638,2,10000.0,11500.0,15
17359,8a858f60560bc43d01562157abc56a88,301735556,3,15000.0,18375.0,30
17360,8a858f60560bc43d01562157abc56a88,301871063,8,40000.0,47600.0,60
17361,8a858f6c570f2d6601571e8ee2d02bde,301922216,12,40000.0,44000.0,30
17362,8a858f6c570f2d6601571e8ee2d02bde,301777778,3,10000.0,11500.0,15
17363,8a858f6c570f2d6601571e8ee2d02bde,301811873,7,20000.0,21900.0,15
17364,8a858fa057e2a0a50157f1ffa5f228a0,301768891,3,10000.0,13000.0,30
17365,8a858fa057e2a0a50157f1ffa5f228a0,301821172,5,10000.0,13000.0,30
17366,8a858fa057e2a0a50157f1ffa5f228a0,301902313,8,20000.0,24500.0,30
17367,8a858fab5cd5e1a7015cdb58471a5314,301967933,1,10000.0,11500.0,15
17368,8a858faf5a28ca05015a2bb646ba4e30,301927467,5,20000.0,24500.0,30
17369,8a858fca5c35df2c015c38d68d546e8e,301916862,1,10000.0,11500.0,15
17370,8a858e705cb15527015cbf20a8da20aa,301943262,1,10000.0,13000.0,30
17371,8a858e945bfdb9e7015c0ccf952b0d3e,301939022,2,10000.0,13000.0,30
17372,8a858ea4582fcdc80158338316a258e3,301947913,9,30000.0,34500.0,30
17373,8a858ea4582fcdc80158338316a258e3,301916730,8,30000.0,34500.0,30
17374,8a858eba5b681df4015b75ab13016a89,301932726,3,10000.0,13000.0,30
17375,8a858ec559dbb41a0159dc0a25961fa1,301933773,6,20000.0,24500.0,30
